Nombre;Fecha;Competicion;Jornadas;Titular;Minutos;Goles;Asistencias;Tiros;Tiros a puerta;Amarila;Roja;Toques;Presion;Entradas;Intercepciones;Bloqueos
Iago Aspas;22/12/2019;La Liga;45;Y;90;1;0;4;3;1;0;65;19;1;0;0
Iago Aspas;05/01/2020;La Liga;46;Y*;90;0;0;5;3;0;0;60;10;0;0;1
Iago Aspas;19/01/2020;La Liga;47;Y*;90;0;1;1;0;0;0;42;13;1;1;0
Iago Aspas;26/01/2020;La Liga;48;Y*;90;0;0;3;2;1;0;66;17;3;0;0
Iago Aspas;01/02/2020;La Liga;49;Y*;90;0;0;4;2;0;0;64;15;2;0;1
Iago Aspas;09/02/2020;La Liga;50;Y;90;1;0;2;1;0;0;54;20;0;5;1
Iago Aspas;16/02/2020;La Liga;51;Y*;90;0;1;1;0;0;0;44;17;0;2;0
Iago Aspas;22/02/2020;La Liga;52;Y;82;1;0;1;1;0;0;37;20;2;0;0
Iago Aspas;29/02/2020;La Liga;53;Y;90;0;0;1;0;1;0;47;7;0;0;2
Iago Aspas;13/06/2020;La Liga;54;Y;90;0;0;0;0;0;0;29;9;0;1;0
Iago Aspas;17/06/2020;La Liga;55;Y*;90;0;0;1;1;0;0;43;12;2;0;1
Iago Aspas;21/06/2020;La Liga;56;Y*;64;1;0;0;0;0;0;47;4;0;0;2
Iago Aspas;24/06/2020;La Liga;57;Y*;75;1;0;0;0;0;0;22;18;0;0;1
Iago Aspas;27/06/2020;La Liga;58;Y*;90;1;0;3;2;1;0;34;32;1;0;1
Iago Aspas;30/06/2020;La Liga;59;Y*;90;1;0;0;0;0;0;58;23;1;0;1
Iago Aspas;04/07/2020;La Liga;60;Y*;76;0;0;0;0;1;0;19;10;0;1;1
Iago Aspas;07/07/2020;La Liga;61;Y;89;0;0;0;0;0;0;48;11;1;1;1
Iago Aspas;11/07/2020;La Liga;62;Y;90;0;1;2;1;0;0;42;16;0;0;0
Iago Aspas;16/07/2020;La Liga;63;Y*;90;1;0;5;1;0;0;51;19;1;0;0
Iago Aspas;19/07/2020;La Liga;64;Y;90;0;0;4;1;0;0;54;10;2;0;1
Iago Aspas;12/09/2020;La Liga;65;Y;90;0;0;0;0;0;0;44;6;1;0;1
Iago Aspas;19/09/2020;La Liga;66;Y;90;2;0;2;2;0;0;53;18;1;1;0
Iago Aspas;27/09/2020;La Liga;67;Y;90;1;0;1;1;1;0;43;11;0;0;0
Iago Aspas;01/10/2020;La Liga;68;Y;90;0;0;1;0;0;0;47;12;0;1;2
Iago Aspas;04/10/2020;La Liga;69;Y;90;0;0;1;1;0;0;44;10;1;0;0
Iago Aspas;17/10/2020;La Liga;70;Y*;90;0;0;3;1;1;0;45;13;0;0;0
Iago Aspas;26/10/2020;La Liga;71;Y*;90;0;0;2;1;0;0;46;9;0;3;2
Iago Aspas;01/11/2020;La Liga;72;Y*;90;1;0;3;0;0;0;54;8;0;0;2
Iago Aspas;06/11/2020;La Liga;73;Y*;90;0;1;4;2;1;0;49;14;0;1;2
Iago Aspas;21/11/2020;La Liga;74;Y;90;1;0;3;3;0;0;34;11;0;1;0
Iago Aspas;29/11/2020;La Liga;75;Y;90;0;1;0;0;0;0;55;6;1;0;0
Iago Aspas;04/12/2020;La Liga;76;Y;87;1;0;1;1;0;0;51;9;0;1;0
Iago Aspas;14/12/2020;La Liga;77;Y;90;1;2;2;0;0;0;55;8;1;1;2
Iago Aspas;20/12/2020;La Liga;78;Y;89;0;1;1;1;0;0;47;10;0;0;1
Iago Aspas;23/12/2020;La Liga;79;Y;90;1;0;0;0;0;0;42;6;0;0;1
Iago Aspas;30/12/2020;La Liga;80;Y;72;1;1;2;1;0;0;49;16;0;2;0
Iago Aspas;02/01/2021;La Liga;81;Y;50;0;0;1;0;0;0;28;5;0;1;0
Iago Aspas;31/01/2021;La Liga;82;Y;90;0;0;1;0;1;0;42;9;0;0;1
Iago Aspas;08/02/2021;La Liga;83;Y;90;0;0;2;0;0;0;59;11;0;0;3
Iago Aspas;12/02/2021;La Liga;84;Y;88;0;0;0;0;1;0;57;8;0;1;0
Iago Aspas;28/02/2021;La Liga;85;Y;90;0;1;1;0;0;0;53;9;0;0;1
Iago Aspas;07/03/2021;La Liga;86;Y;90;0;1;0;0;0;0;47;16;1;1;1
Iago Aspas;14/03/2021;La Liga;87;Y*;90;0;0;2;0;0;0;70;11;1;1;1
Iago Aspas;20/03/2021;La Liga;88;Y;90;0;0;2;1;0;0;57;11;0;0;1
Iago Aspas;04/04/2021;La Liga;89;Y;86;1;2;1;1;0;0;36;17;1;0;1
Iago Aspas;12/04/2021;La Liga;90;Y;90;2;0;2;2;1;0;45;9;0;0;2
Iago Aspas;18/04/2021;La Liga;91;Y;90;0;0;0;0;0;0;59;3;0;0;1
Iago Aspas;22/04/2021;La Liga;92;Y;90;0;0;0;0;1;0;47;4;1;0;1
Iago Aspas;25/04/2021;La Liga;93;Y;90;1;0;1;1;1;0;43;19;0;0;1
Iago Aspas;30/04/2021;La Liga;94;Y*;65;0;1;2;2;0;0;34;12;0;1;1
Iago Aspas;12/05/2021;La Liga;95;Y*;90;0;0;0;0;0;0;51;14;0;1;1
Iago Aspas;16/05/2021;La Liga;96;Y*;77;0;1;0;0;0;0;33;17;1;0;0
Iago Aspas;22/05/2021;La Liga;97;Y*;90;1;1;2;1;1;0;37;13;1;0;0
Iago Aspas;15/08/2021;La Liga;98;Y;90;1;0;6;1;1;0;42;7;1;0;2
Iago Aspas;23/08/2021;La Liga;99;Y*;90;0;0;0;0;0;0;43;19;0;3;1
Iago Aspas;28/08/2021;La Liga;100;Y;90;0;0;2;0;0;0;49;9;0;0;0
Iago Aspas;12/09/2021;La Liga;101;Y;90;0;1;0;0;0;0;46;10;0;0;1
Iago Aspas;17/09/2021;La Liga;102;Y;90;0;0;3;2;0;0;55;3;0;2;1
Iago Aspas;21/09/2021;La Liga;103;Y;76;1;0;2;1;1;0;32;9;1;1;1
Iago Aspas;27/09/2021;La Liga;104;Y;90;0;0;1;0;1;0;57;7;0;2;1
Iago Aspas;03/10/2021;La Liga;105;Y;90;0;0;3;0;0;0;39;10;0;0;2
Iago Aspas;17/10/2021;La Liga;106;Y;90;0;0;1;1;1;0;41;9;0;0;1
Iago Aspas;25/10/2021;La Liga;107;Y;71;1;0;2;2;0;0;29;8;0;0;0
Iago Aspas;28/10/2021;La Liga;108;Y;90;0;0;2;1;0;0;59;21;0;1;1
Iago Aspas;01/11/2021;La Liga;109;N;11;0;0;2;0;0;0;10;0;0;0;0
Iago Aspas;06/11/2021;La Liga;110;Y;90;2;0;4;2;1;0;62;12;2;0;1
Santi Mina;18/08/2017;La Liga;1;N;12;0;0;1;0;0;0;6;11;2;0;1
Santi Mina;27/08/2017;La Liga;2;N;3;0;0;0;0;0;0;4;7;0;0;1
Santi Mina;09/09/2017;La Liga;3;N;21;0;0;0;0;0;0;11;5;0;0;0
Santi Mina;16/09/2017;La Liga;4;Y;72;0;0;1;0;0;0;37;14;0;0;0
Santi Mina;19/09/2017;La Liga;5;Y;90;1;0;1;1;0;0;48;29;2;0;4
Santi Mina;24/09/2017;La Liga;6;N;16;0;0;0;0;1;0;7;1;0;0;1
Santi Mina;01/10/2017;La Liga;7;N;18;0;0;0;0;0;0;7;5;0;0;0
Santi Mina;15/10/2017;La Liga;8;N;22;1;1;1;1;0;0;11;5;0;0;0
Santi Mina;21/10/2017;La Liga;9;N;21;1;0;2;1;0;0;11;3;0;0;0
Santi Mina;28/10/2017;La Liga;10;N;12;0;0;0;0;0;0;8;4;0;0;0
Santi Mina;04/11/2017;La Liga;11;N;13;1;0;2;1;0;0;9;3;0;0;0
Santi Mina;19/11/2017;La Liga;12;Y;90;1;0;1;1;0;0;45;21;0;1;1
Santi Mina;26/11/2017;La Liga;13;N;2;0;0;0;0;0;0;4;0;0;0;0
Santi Mina;03/12/2017;La Liga;14;N;28;0;0;1;0;1;0;9;0;0;0;0
Santi Mina;09/12/2017;La Liga;15;N;25;0;0;0;0;0;0;14;11;0;0;0
Santi Mina;16/12/2017;La Liga;16;Y;90;1;0;2;1;0;0;35;13;0;0;1
Santi Mina;23/12/2017;La Liga;17;N;22;0;0;1;0;0;0;9;4;0;0;1
Santi Mina;06/01/2018;La Liga;18;Y;73;0;0;2;1;0;0;37;16;3;0;0
Santi Mina;13/01/2018;La Liga;19;Y;73;0;0;1;0;0;0;33;30;0;0;4
Santi Mina;20/01/2018;La Liga;20;Y;73;1;0;6;3;0;0;44;34;0;1;0
Santi Mina;27/01/2018;La Liga;21;Y;90;1;0;1;1;0;0;37;40;1;1;0
Santi Mina;04/02/2018;La Liga;22;Y;90;0;0;1;0;0;0;37;29;2;0;0
Santi Mina;11/02/2018;La Liga;23;Y;90;1;1;7;3;1;0;42;16;1;0;0
Santi Mina;17/02/2018;La Liga;24;Y;60;0;0;1;0;0;0;27;15;1;1;0
Santi Mina;25/02/2018;La Liga;25;Y;90;2;0;3;2;1;0;30;53;1;0;2
Santi Mina;04/03/2018;La Liga;26;Y;36;0;0;0;0;0;0;11;5;1;0;0
Santi Mina;08/04/2018;La Liga;27;N;12;0;0;0;0;0;0;7;4;0;0;0
Santi Mina;14/04/2018;La Liga;28;Y;70;0;0;2;0;0;0;26;30;0;0;0
Santi Mina;21/04/2018;La Liga;29;Y;84;1;0;2;1;0;0;32;33;2;0;1
Santi Mina;29/04/2018;La Liga;30;Y;63;0;0;1;0;0;0;28;7;0;0;0
Santi Mina;05/05/2018;La Liga;31;Y;66;0;0;1;1;0;0;16;24;0;0;1
Santi Mina;20/05/2018;La Liga;32;N;27;0;0;1;0;0;0;13;10;0;0;0
Santi Mina;20/08/2018;La Liga;33;Y;66;0;0;1;0;0;0;24;18;0;0;2
Santi Mina;26/08/2018;La Liga;34;Y;66;0;0;2;1;0;0;27;22;0;0;1
Santi Mina;02/09/2018;La Liga;35;N;9;0;0;1;0;1;0;3;3;0;0;0
Santi Mina;23/09/2018;La Liga;36;Y;45;0;0;0;0;0;0;19;7;0;0;1
Santi Mina;03/11/2018;La Liga;37;Y;90;0;0;3;2;0;0;30;21;1;0;3
Santi Mina;10/11/2018;La Liga;38;Y;68;0;0;0;0;0;0;26;9;0;0;0
Santi Mina;24/11/2018;La Liga;39;Y;66;2;0;2;2;0;0;23;23;4;0;0
Santi Mina;01/12/2018;La Liga;40;Y;90;0;0;1;0;0;0;46;16;1;0;1
Santi Mina;08/12/2018;La Liga;41;Y;68;0;0;1;1;0;0;23;18;0;0;1
Santi Mina;15/12/2018;La Liga;42;Y;90;0;0;2;1;0;0;49;28;0;0;3
Santi Mina;23/12/2018;La Liga;43;Y;70;0;0;4;2;1;0;30;27;0;0;0
Santi Mina;05/01/2019;La Liga;44;Y;90;0;0;2;1;0;0;36;15;0;0;0
Santi Mina;12/01/2019;La Liga;45;Y;79;0;0;3;1;0;0;36;18;0;0;1
Santi Mina;19/01/2019;La Liga;46;Y;90;0;0;1;1;0;0;36;35;1;0;1
Santi Mina;26/01/2019;La Liga;47;Y;83;0;0;2;0;0;0;38;42;3;2;2
Santi Mina;02/02/2019;La Liga;48;N;12;0;0;1;1;0;0;10;10;0;0;1
Santi Mina;10/02/2019;La Liga;49;Y;65;0;0;0;0;1;0;32;22;2;0;0
Santi Mina;17/02/2019;La Liga;50;N;15;0;0;1;0;0;0;2;2;0;0;0
Santi Mina;03/03/2019;La Liga;51;Y;69;0;1;0;0;0;0;27;12;0;0;0
Santi Mina;17/03/2019;La Liga;52;N;14;0;0;0;0;1;0;5;1;0;0;0
Santi Mina;31/03/2019;La Liga;53;N;16;0;0;0;0;0;0;10;10;1;0;0
Santi Mina;03/04/2019;La Liga;54;N;6;0;0;0;0;0;0;4;1;0;0;0
Santi Mina;06/04/2019;La Liga;55;Y;90;0;0;2;0;0;0;28;22;1;0;1
Santi Mina;14/04/2019;La Liga;56;Y;90;2;0;3;2;0;0;31;20;1;0;0
Santi Mina;21/04/2019;La Liga;57;Y;68;0;0;1;0;0;0;23;30;2;0;0
Santi Mina;24/04/2019;La Liga;58;Y;90;0;1;2;0;0;0;34;20;0;0;1
Santi Mina;28/04/2019;La Liga;59;N;8;0;0;1;0;0;0;6;1;0;0;0
Santi Mina;05/05/2019;La Liga;60;Y;90;2;2;2;2;0;0;31;13;1;2;1
Santi Mina;12/05/2019;La Liga;61;Y;82;1;0;2;2;0;0;26;10;0;0;1
Santi Mina;18/05/2019;La Liga;62;Y;67;0;1;2;2;0;0;31;29;1;0;4
Santi Mina;24/08/2019;La Liga;63;N;17;0;0;0;0;0;0;9;8;0;0;1
Santi Mina;30/08/2019;La Liga;64;N;38;0;1;1;0;0;0;20;9;0;0;1
Santi Mina;15/09/2019;La Liga;65;Y;58;0;0;0;0;1;0;19;14;1;0;0
Santi Mina;21/09/2019;La Liga;66;Y;90;0;0;1;0;0;0;47;20;0;1;2
Santi Mina;26/09/2019;La Liga;67;Y;90;1;0;3;2;0;0;38;20;1;0;2
Santi Mina;29/09/2019;La Liga;68;Y;90;0;0;0;0;0;0;25;18;1;0;0
Santi Mina;06/10/2019;La Liga;69;Y;90;0;1;4;0;0;0;40;6;0;0;1
Santi Mina;20/10/2019;La Liga;70;Y;90;0;0;4;0;0;0;46;10;0;0;0
Santi Mina;27/10/2019;La Liga;71;Y;90;0;0;4;0;0;0;50;28;0;0;2
Santi Mina;30/10/2019;La Liga;72;Y;45;0;0;3;0;0;0;32;11;1;0;0
Santi Mina;24/11/2019;La Liga;73;N;26;0;0;1;1;1;0;15;6;0;0;0
Santi Mina;29/11/2019;La Liga;74;Y;90;0;0;3;0;0;0;57;21;0;0;2
Santi Mina;08/12/2019;La Liga;75;Y;90;0;0;1;1;0;0;36;17;1;4;0
Santi Mina;15/12/2019;La Liga;76;N;25;0;0;1;0;1;0;20;3;0;0;0
Santi Mina;22/12/2019;La Liga;77;Y;80;0;0;1;1;1;0;34;26;2;2;0
Santi Mina;05/01/2020;La Liga;78;Y;87;1;0;4;2;0;0;45;14;1;0;2
Santi Mina;19/01/2020;La Liga;79;Y;67;0;0;1;0;0;0;33;9;0;1;1
Santi Mina;26/01/2020;La Liga;80;Y;72;0;0;2;0;0;0;45;13;2;0;0
Santi Mina;01/02/2020;La Liga;81;N;9;0;0;1;0;0;0;4;2;0;0;0
Santi Mina;09/02/2020;La Liga;82;N;3;0;0;0;0;0;0;2;1;0;0;0
Santi Mina;16/02/2020;La Liga;83;N;8;1;0;1;1;0;0;9;2;1;0;0
Santi Mina;22/02/2020;La Liga;84;N;8;0;0;0;0;0;0;4;3;0;0;1
Santi Mina;29/02/2020;La Liga;85;N;34;0;0;0;0;0;0;15;7;0;0;0
Santi Mina;07/03/2020;La Liga;86;Y;89;0;0;1;1;0;0;45;17;0;0;1
Santi Mina;13/06/2020;La Liga;87;Y;80;0;0;0;0;0;0;54;8;0;0;2
Santi Mina;21/06/2020;La Liga;88;N;27;1;0;1;1;0;0;15;3;0;0;0
Santi Mina;24/06/2020;La Liga;89;Y;83;0;0;2;0;0;0;26;24;0;0;1
Santi Mina;27/06/2020;La Liga;90;N;10;0;0;0;0;0;0;7;4;0;0;0
Santi Mina;30/06/2020;La Liga;91;Y;61;0;0;1;0;0;0;33;14;0;1;0
Santi Mina;04/07/2020;La Liga;92;N;14;0;0;0;0;0;0;7;5;0;0;0
Santi Mina;07/07/2020;La Liga;93;N;32;0;0;1;1;0;0;20;8;0;0;2
Santi Mina;11/07/2020;La Liga;94;Y;71;1;0;3;1;0;0;42;13;2;0;0
Santi Mina;16/07/2020;La Liga;95;Y;90;1;1;2;2;0;0;48;20;1;0;0
Santi Mina;19/07/2020;La Liga;96;Y;90;0;0;1;0;0;0;54;21;0;2;3
Santi Mina;12/09/2020;La Liga;97;N;5;0;0;0;0;0;0;2;0;0;0;0
Santi Mina;27/09/2020;La Liga;98;N;19;0;0;0;0;0;0;9;1;0;0;0
Santi Mina;01/10/2020;La Liga;99;N;31;0;0;0;0;0;0;9;8;2;0;0
Santi Mina;04/10/2020;La Liga;100;N;18;0;0;0;0;0;0;8;2;0;0;0
Santi Mina;17/10/2020;La Liga;101;Y;62;0;0;3;2;0;0;28;22;1;0;3
Santi Mina;26/10/2020;La Liga;102;Y;86;0;0;0;0;0;0;41;18;1;3;1
Santi Mina;01/11/2020;La Liga;103;N;34;0;0;0;0;0;0;9;9;0;0;0
Santi Mina;06/11/2020;La Liga;104;Y;76;1;0;2;1;0;0;20;15;1;0;1
Santi Mina;21/11/2020;La Liga;105;Y;90;0;0;1;1;0;0;28;25;2;0;0
Santi Mina;29/11/2020;La Liga;106;Y;82;0;0;3;2;0;0;42;12;1;0;0
Santi Mina;04/12/2020;La Liga;107;Y;90;0;1;1;1;0;0;38;14;3;0;2
Santi Mina;14/12/2020;La Liga;108;Y;33;0;0;0;0;0;0;9;7;1;0;0
Santi Mina;30/12/2020;La Liga;109;Y;90;0;0;5;0;0;0;44;25;3;1;0
Santi Mina;02/01/2021;La Liga;110;Y;90;0;0;2;0;0;0;31;17;2;2;0
Santi Mina;08/01/2021;La Liga;111;Y;90;0;0;0;0;0;0;26;37;1;0;0
Santi Mina;20/01/2021;La Liga;112;Y;90;1;0;2;1;0;0;18;11;0;0;0
Santi Mina;24/01/2021;La Liga;113;Y;90;0;0;0;0;1;0;35;12;0;0;0
Santi Mina;31/01/2021;La Liga;114;Y;90;0;0;0;0;1;0;35;14;0;0;0
Santi Mina;08/02/2021;La Liga;115;Y;75;1;0;1;1;0;0;21;23;0;1;0
Santi Mina;12/02/2021;La Liga;116;Y;75;2;0;2;2;0;0;29;13;0;0;0
Santi Mina;20/02/2021;La Liga;117;Y;90;0;0;1;1;1;0;34;17;2;0;1
Santi Mina;28/02/2021;La Liga;118;Y;90;0;0;2;0;0;0;41;14;1;0;2
Santi Mina;07/03/2021;La Liga;119;Y;78;1;0;3;2;0;0;23;22;0;0;1
Santi Mina;14/03/2021;La Liga;120;Y;67;0;0;2;1;1;0;23;8;2;0;0
Santi Mina;20/03/2021;La Liga;121;Y;90;1;0;3;1;0;0;31;28;0;0;1
Santi Mina;04/04/2021;La Liga;122;Y;56;1;0;3;2;0;0;13;9;0;0;0
Santi Mina;12/04/2021;La Liga;123;Y;26;0;0;0;0;0;0;5;3;0;0;1
Santi Mina;22/04/2021;La Liga;124;Y;90;0;0;3;1;0;0;29;13;1;0;0
Santi Mina;25/04/2021;La Liga;125;Y;81;0;1;1;0;0;0;29;10;0;1;2
Santi Mina;30/04/2021;La Liga;126;Y;90;0;0;0;0;0;0;35;24;2;0;1
Santi Mina;09/05/2021;La Liga;127;Y;77;2;0;3;1;0;0;37;28;3;1;1
Santi Mina;12/05/2021;La Liga;128;Y;81;0;1;0;0;0;0;40;8;1;0;0
Santi Mina;16/05/2021;La Liga;129;Y;90;2;0;2;2;0;0;40;37;3;0;1
Santi Mina;22/05/2021;La Liga;130;Y;90;0;0;0;0;0;0;29;13;1;1;0
Santi Mina;15/08/2021;La Liga;131;Y;90;0;0;0;0;0;0;24;12;0;2;2
Santi Mina;23/08/2021;La Liga;132;Y;90;0;0;1;0;0;0;42;22;0;0;1
Santi Mina;28/08/2021;La Liga;133;Y;90;0;0;4;0;0;0;33;14;2;0;1
Santi Mina;12/09/2021;La Liga;134;Y;62;1;0;3;2;0;0;28;16;1;0;2
Santi Mina;17/09/2021;La Liga;135;Y;90;1;0;3;2;0;0;24;5;0;1;0
Santi Mina;21/09/2021;La Liga;136;Y;90;0;2;1;0;0;0;40;19;1;1;0
Santi Mina;27/09/2021;La Liga;137;Y;90;0;1;2;1;0;0;36;7;0;0;2
Santi Mina;03/10/2021;La Liga;138;Y;90;0;0;0;0;1;0;25;14;1;1;1
Santi Mina;17/10/2021;La Liga;139;Y;90;0;0;3;0;0;0;27;18;2;0;2
Santi Mina;25/10/2021;La Liga;140;Y;79;2;0;4;2;0;0;27;26;0;1;0
Santi Mina;28/10/2021;La Liga;141;Y;90;0;0;3;2;0;0;46;27;3;0;2
Santi Mina;01/11/2021;La Liga;142;Y;22;0;0;1;0;0;0;6;2;0;0;0
Lucas Boyé;17/09/2017;Serie A;1;N;18;0;0;0;0;0;0;24;9;0;1;3
Lucas Boyé;20/09/2017;Serie A;2;N;3;0;0;0;0;0;0;3;2;1;0;0
Lucas Boyé;23/09/2017;Serie A;3;N;21;0;0;0;0;0;0;14;6;3;1;0
Lucas Boyé;01/10/2017;Serie A;4;N;20;0;0;0;0;0;0;8;2;0;0;0
Lucas Boyé;15/10/2017;Serie A;5;N;10;0;0;0;0;0;0;12;3;1;0;0
Lucas Boyé;22/10/2017;Serie A;6;N;17;0;0;0;0;0;0;16;5;0;0;1
Lucas Boyé;26/11/2017;Serie A;7;N;14;0;0;0;0;0;0;8;0;0;1;0
Lucas Boyé;02/12/2017;Serie A;8;N;18;0;0;0;0;0;0;15;9;2;0;0
Lucas Boyé;30/12/2017;Serie A;9;N;15;0;0;0;0;0;0;17;4;2;0;0
Lucas Boyé;06/01/2018;Serie A;10;N;9;0;1;0;0;0;0;14;6;0;0;0
Lucas Boyé;21/01/2018;Serie A;11;N;8;0;0;0;0;0;0;10;1;0;0;0
Lucas Boyé;11/02/2018;La Liga;12;N;2;0;0;0;0;0;0;0;0;0;0;0
Lucas Boyé;19/02/2018;La Liga;13;N;17;0;0;0;0;1;0;9;8;0;0;1
Lucas Boyé;27/02/2018;La Liga;14;N;16;0;0;0;0;0;0;15;3;1;1;0
Lucas Boyé;05/03/2018;La Liga;15;N;1;0;0;0;0;0;0;1;0;0;0;0
Lucas Boyé;11/03/2018;La Liga;16;N;19;0;0;1;0;0;0;15;7;0;0;0
Lucas Boyé;18/03/2018;La Liga;17;N;24;0;0;0;0;0;0;14;3;0;1;0
Lucas Boyé;31/03/2018;La Liga;18;Y;62;0;0;2;1;0;0;43;28;1;2;3
Lucas Boyé;07/04/2018;La Liga;19;N;8;0;0;0;0;0;0;5;1;0;0;0
Lucas Boyé;17/04/2018;La Liga;20;N;8;0;0;1;0;0;0;10;3;1;1;0
Lucas Boyé;28/04/2018;La Liga;21;N;22;0;0;1;0;0;0;12;7;0;0;0
Lucas Boyé;05/05/2018;La Liga;22;N;28;0;0;1;0;1;0;14;3;0;0;0
Lucas Boyé;12/05/2018;La Liga;23;Y;45;0;0;2;0;0;0;26;5;1;1;1
Lucas Boyé;19/05/2018;La Liga;24;N;24;0;0;0;0;0;0;17;7;1;2;1
Lucas Boyé;07/10/2018;Super League;25;N;13;0;0;;;0;0;;;;;
Lucas Boyé;20/10/2018;Super League;26;N;16;0;0;;;0;0;;;;;
Lucas Boyé;28/10/2018;Super League;27;Y;85;1;1;;;0;0;;;;;
Lucas Boyé;03/11/2018;Super League;28;Y;71;0;0;;;0;0;;;;;
Lucas Boyé;11/11/2018;Super League;29;Y;56;0;0;;;0;0;;;;;
Lucas Boyé;24/11/2018;Super League;30;N;45;0;0;;;0;0;;;;;
Lucas Boyé;02/12/2018;Super League;31;Y;64;0;0;;;0;0;;;;;
Lucas Boyé;08/12/2018;Super League;32;Y;90;0;0;;;0;0;;;;;
Lucas Boyé;16/12/2018;Super League;33;Y;78;0;0;;;0;0;;;;;
Lucas Boyé;14/01/2019;Super League;34;N;11;0;0;;;0;0;;;;;
Lucas Boyé;26/01/2019;Super League;35;N;10;0;0;;;0;0;;;;;
Lucas Boyé;30/01/2019;Super League;36;N;8;0;0;;;0;0;;;;;
Lucas Boyé;03/02/2019;Super League;37;N;31;0;0;;;1;0;;;;;
Lucas Boyé;10/02/2019;Super League;38;Y;82;0;0;;;0;0;;;;;
Lucas Boyé;23/02/2019;Super League;39;Y;82;2;0;;;0;0;;;;;
Lucas Boyé;02/03/2019;Super League;40;N;29;0;0;;;0;0;;;;;
Lucas Boyé;09/03/2019;Super League;41;Y;58;0;0;;;0;0;;;;;
Lucas Boyé;17/03/2019;Super League;42;Y;74;0;0;;;0;0;;;;;
Lucas Boyé;31/03/2019;Super League;43;Y;90;1;0;;;0;0;;;;;
Lucas Boyé;07/04/2019;Super League;44;N;25;1;0;;;1;0;;;;;
Lucas Boyé;14/04/2019;Super League;45;N;25;1;0;;;0;0;;;;;
Lucas Boyé;21/04/2019;Super League;46;Y;90;0;0;;;0;0;;;;;
Lucas Boyé;05/05/2019;Super League;47;N;21;0;0;;;0;0;;;;;
Lucas Boyé;10/08/2019;Championship;48;Y;45;0;0;1;0;1;0;3;2;0;2;0
Lucas Boyé;18/08/2019;Championship;49;N;9;0;0;0;0;0;0;0;0;0;0;0
Lucas Boyé;21/08/2019;Championship;50;Y;65;0;0;0;0;0;0;0;0;0;0;1
Lucas Boyé;24/08/2019;Championship;51;Y;68;0;0;1;1;0;0;2;1;1;1;3
Lucas Boyé;31/08/2019;Championship;52;N;25;0;0;1;0;0;0;2;0;0;0;0
Lucas Boyé;14/09/2019;Championship;53;Y;83;0;0;3;1;1;0;4;1;0;1;4
Lucas Boyé;21/09/2019;Championship;54;N;4;0;0;0;0;0;0;0;1;0;0;0
Lucas Boyé;28/09/2019;Championship;55;Y;45;0;0;0;0;1;0;4;0;0;1;1
Lucas Boyé;01/10/2019;Championship;56;N;45;0;0;0;0;0;0;1;1;0;0;2
Lucas Boyé;05/10/2019;Championship;57;N;29;0;0;2;1;0;0;2;0;0;0;0
Lucas Boyé;23/11/2019;Championship;58;N;20;0;0;1;0;0;0;1;0;0;0;0
Lucas Boyé;26/11/2019;Championship;59;N;21;0;0;1;0;0;0;2;0;0;1;1
Lucas Boyé;30/11/2019;Championship;60;N;25;0;0;1;0;0;0;1;0;0;0;1
Lucas Boyé;07/12/2019;Championship;61;N;45;0;0;2;0;0;0;5;0;0;0;0
Lucas Boyé;14/12/2019;Championship;62;N;20;0;0;0;0;0;0;3;0;0;0;0
Lucas Boyé;21/12/2019;Championship;63;N;19;0;0;1;0;0;0;2;0;0;0;0
Lucas Boyé;26/12/2019;Championship;64;N;5;0;0;1;0;0;0;0;0;0;0;0
Lucas Boyé;07/07/2020;Championship;65;N;5;0;0;0;0;0;0;0;0;0;0;0
Lucas Boyé;22/07/2020;Championship;66;N;6;0;0;2;0;0;0;0;0;0;0;0
Lucas Boyé;26/09/2020;La Liga;67;N;4;0;0;0;0;0;0;3;0;0;0;0
Lucas Boyé;30/09/2020;La Liga;68;Y;82;1;0;3;2;0;0;42;16;2;0;1
Lucas Boyé;03/10/2020;La Liga;69;Y;90;0;0;2;0;0;0;31;15;1;0;0
Lucas Boyé;01/11/2020;La Liga;70;Y;73;0;0;0;0;0;0;21;12;0;0;1
Lucas Boyé;06/11/2020;La Liga;71;Y;90;0;0;2;0;1;0;41;14;1;0;3
Lucas Boyé;21/11/2020;La Liga;72;Y;89;0;0;0;0;1;0;34;31;3;0;3
Lucas Boyé;28/11/2020;La Liga;73;Y;44;1;0;1;1;2;1;16;16;0;0;0
Lucas Boyé;13/12/2020;La Liga;74;Y;90;0;0;2;0;0;0;31;17;2;0;1
Lucas Boyé;19/12/2020;La Liga;75;Y;90;1;0;2;2;0;0;29;21;0;1;1
Lucas Boyé;22/12/2020;La Liga;76;Y;86;0;0;0;0;0;0;39;8;1;1;1
Lucas Boyé;30/12/2020;La Liga;77;Y;86;0;0;2;0;0;0;43;21;2;3;5
Lucas Boyé;03/01/2021;La Liga;78;N;45;0;0;1;1;0;0;19;10;0;1;2
Lucas Boyé;11/01/2021;La Liga;79;Y;14;0;0;1;0;0;0;2;1;0;0;0
Lucas Boyé;19/01/2021;La Liga;80;Y;85;0;1;2;1;0;0;45;21;5;0;2
Lucas Boyé;24/01/2021;La Liga;81;Y;90;0;0;0;0;0;0;38;18;0;3;1
Lucas Boyé;30/01/2021;La Liga;82;Y;90;0;0;0;0;0;0;27;32;1;0;1
